OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140514_1129,Field Msr/Obs,Water,,2014-05-14,11:29:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,283,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140522_0835,Field Msr/Obs,Water,,2014-05-22,08:35:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,79,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140522_0835,Field Msr/Obs,Water,,2014-05-22,08:35:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,231,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140605_0910,Field Msr/Obs,Water,,2014-06-05,09:10:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,72,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140605_0910,Field Msr/Obs,Water,,2014-06-05,09:10:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,149,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140619_0910,Field Msr/Obs,Water,,2014-06-19,09:10:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,71,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140619_0910,Field Msr/Obs,Water,,2014-06-19,09:10:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,146,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140716_0928,Field Msr/Obs,Water,,2014-07-16,09:28:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,104,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140716_0928,Field Msr/Obs,Water,,2014-07-16,09:28:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,168,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140730_0855,Field Msr/Obs,Water,,2014-07-30,08:55:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,111,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140730_0855,Field Msr/Obs,Water,,2014-07-30,08:55:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,155,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140811_0851,Field Msr/Obs,Water,,2014-08-11,08:51:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,81,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140811_0851,Field Msr/Obs,Water,,2014-08-11,08:51:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,163,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140827_0930,Field Msr/Obs,Water,,2014-08-27,09:30:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,77,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140827_0930,Field Msr/Obs,Water,,2014-08-27,09:30:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,148,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140910_0850,Field Msr/Obs,Water,,2014-09-10,08:50:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,74,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140910_0850,Field Msr/Obs,Water,,2014-09-10,08:50:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,116,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140924_0845,Field Msr/Obs,Water,,2014-09-24,08:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,74,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20140924_0845,Field Msr/Obs,Water,,2014-09-24,08:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,112,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141008_0900,Field Msr/Obs,Water,,2014-10-08,09:00:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,70,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141008_0900,Field Msr/Obs,Water,,2014-10-08,09:00:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,108,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141022_0905,Field Msr/Obs,Water,,2014-10-22,09:05:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,67,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141022_0905,Field Msr/Obs,Water,,2014-10-22,09:05:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,96,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141105_0900,Field Msr/Obs,Water,,2014-11-05,09:00:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,70,ug/l,,Final,,Actual,,,,,,2.a. NH4 original 0.020 0.058 0.066 DI blank 0.025,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141105_0900,Field Msr/Obs,Water,,2014-11-05,09:00:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,99,ug/l,,Final,,Actual,,,,,,2.a. NH4 original 0.020 0.058 0.066 DI blank 0.025,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141119_0910,Field Msr/Obs,Water,,2014-11-19,09:10:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,66,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141119_0910,Field Msr/Obs,Water,,2014-11-19,09:10:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,70,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141203_0955,Field Msr/Obs,Water,,2014-12-03,09:55:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,68,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141203_0955,Field Msr/Obs,Water,,2014-12-03,09:55:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,101,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141208_0930,Field Msr/Obs,Water,,2014-12-08,09:30:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,68,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141208_0930,Field Msr/Obs,Water,,2014-12-08,09:30:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,107,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141210_1000,Field Msr/Obs,Water,,2014-12-10,10:00:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,66,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20141210_1000,Field Msr/Obs,Water,,2014-12-10,10:00:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,113,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150114_0910,Field Msr/Obs,Water,,2015-01-14,09:10:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,76,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150114_0910,Field Msr/Obs,Water,,2015-01-14,09:10:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,161,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150128_0915,Field Msr/Obs,Water,,2015-01-28,09:15:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,76,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150128_0915,Field Msr/Obs,Water,,2015-01-28,09:15:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,175,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150219_0910,Field Msr/Obs,Water,,2015-02-19,09:10:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,73,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150219_0910,Field Msr/Obs,Water,,2015-02-19,09:10:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,247,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150304_0909,Field Msr/Obs,Water,,2015-03-04,09:09:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,72,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150304_0909,Field Msr/Obs,Water,,2015-03-04,09:09:00,PST,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,169,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150318_0915,Field Msr/Obs,Water,,2015-03-18,09:15:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,76,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150318_0915,Field Msr/Obs,Water,,2015-03-18,09:15:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,198,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150331_0914,Field Msr/Obs,Water,,2015-03-31,09:14:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,75,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150331_0914,Field Msr/Obs,Water,,2015-03-31,09:14:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,280,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150415_0945,Field Msr/Obs,Water,,2015-04-15,09:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,68,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150415_0945,Field Msr/Obs,Water,,2015-04-15,09:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,183,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150427_1010,Field Msr/Obs,Water,,2015-04-27,10:10:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,82,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150427_1010,Field Msr/Obs,Water,,2015-04-27,10:10:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,171,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150512_0940,Field Msr/Obs,Water,,2015-05-12,09:40:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,76,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150512_0940,Field Msr/Obs,Water,,2015-05-12,09:40:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,138,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150527_0945,Field Msr/Obs,Water,,2015-05-27,09:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,80,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150527_0945,Field Msr/Obs,Water,,2015-05-27,09:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,337,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150609_0935,Field Msr/Obs,Water,,2015-06-09,09:35:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,95,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150609_0935,Field Msr/Obs,Water,,2015-06-09,09:35:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,194,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150623_1025,Field Msr/Obs,Water,,2015-06-23,10:25:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,78,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150623_1025,Field Msr/Obs,Water,,2015-06-23,10:25:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,160,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150714_0950,Field Msr/Obs,Water,,2015-07-14,09:50:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,85,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150714_0950,Field Msr/Obs,Water,,2015-07-14,09:50:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,172,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150721_0945,Field Msr/Obs,Water,,2015-07-21,09:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,86,ug/l,,Final,,Actual,,,,,,5.a. PO4 rerun 0.071,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150721_0945,Field Msr/Obs,Water,,2015-07-21,09:45:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,149,ug/l,,Final,,Actual,,,,,,5.a. PO4 rerun 0.071,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150804_1508,Field Msr/Obs,Water,,2015-08-04,15:08:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Phosphorus,Total,89,ug/l,,Final,,Actual,,,,,,3.a. original SiO2 results 33.2 33.3 30.0 2nd rerun 34.8 34.6 59.7,,,,,,,,,,,,,,,,,,STORET
KLAMATHTRIBES_WQX,Klamath Tribes,KLAMATHTRIBES_WQX-KT_TRIB_INAD_17_0_20150804_1508,Field Msr/Obs,Water,,2015-08-04,15:08:00,PDT,,,,0,m,,,,,,KT_TRIB_INAD,,KLAMATHTRIBES_WQX-WR6000,,,,,,,,,,Nitrogen,Total,200,ug/l,,Final,,Actual,,,,,,3.a. original SiO2 results 33.2 33.3 30.0 2nd rerun 34.8 34.6 59.7,,,,,,,,,,,,,,,,,,STORET
